,data/circles/circles_sep_factor_0.8.csv,x,y,label,c1,c2
95,95,0.9801665849329864,0.6941457427237567,0.0,-4.9493930495704666,0.8564602018443133
96,96,-0.412334013700614,0.7888986715347048,0.0,0.8643451235181308,0.3080756362639253
97,97,0.9433976697996692,0.5821535609152717,0.0,-4.955389876454441,0.6939196305858437
98,98,-0.7981333084451345,1.1422808549387058,0.0,0.8187829825407482,0.10105576641861513
99,99,0.1465971423432886,0.9850302978646128,0.0,0.49257813448736554,5.0245938788123725
100,100,-0.446990297671407,0.5313266596950181,0.0,0.6372621333140513,0.587406929308214
101,101,-0.2701217649591955,1.088408433485208,0.0,-5.034627351920284,0.6142192879359599
102,102,0.917145147299837,0.836567039203722,0.0,0.6101743363293544,0.24186631120099156
103,103,0.1570069915494966,1.0404292134982724,0.0,-5.206626503909644,0.8358377649363374
104,104,0.9308513636696794,0.4214453634600972,0.0,0.08333401697801257,0.058137194547459914
105,105,-0.7164633591622677,0.5236701116375122,0.0,0.21355223729956996,5.066754486498019
106,106,-0.8888779734393164,0.4491043240528647,0.0,0.6417537940512298,5.00344762287905
107,107,-1.2039069435400456,0.5657732721884545,0.0,0.10425242971643833,0.5047115088282641
108,108,0.8535878707998741,0.762374927902397,0.0,0.9895434705801093,0.37870459402760925
109,109,-0.7884843369497426,0.4693422814411564,0.0,-5.075193918230625,0.14732387500476452
110,110,0.1149025848261707,0.6783831540348064,0.0,-4.970823545137297,0.0628946809097134
111,111,0.4461676827130116,0.5008031905177492,0.0,0.19260415250295349,4.896558820668382
112,112,-0.6212410421085711,0.5160301396644885,0.0,0.8536815091171625,0.7442515120816426
113,113,-0.9703601528939892,0.3673280924682024,0.0,-5.073368911939067,0.2729765752437491
114,114,0.5504846006952251,0.5124123173631405,0.0,0.7296173769084014,0.6338787850824783
115,115,0.0792724911103512,0.9036945088318814,0.0,0.8991531390315676,0.5947378484634803
116,116,0.7038836485353296,0.2710911340855387,0.0,-5.013037960778435,0.6794716500339821
117,117,-0.9200689278205724,0.6323876455346202,0.0,-4.960206416544338,0.9906917915005419
118,118,-1.0855909447940424,0.7653474416230286,0.0,0.3844037956247407,0.5139820991688017
119,119,0.1155895938969176,0.7410121233622767,0.0,-5.138040464042747,0.5191177518021393
120,120,0.2627701185864999,0.9191566872796204,0.0,0.3700032301111916,0.3514528219278774
121,121,1.160839296215876,0.2031379995331558,0.0,-4.813607711129743,0.8335815847591526
122,122,-0.5740468284055283,0.8871299938563773,0.0,-4.994719603943862,0.8235250553468498
123,123,0.5574434381976509,0.7871686163844631,0.0,0.3980421744578986,0.5569230041081751
124,124,0.8898165317225438,-0.0693387333593082,0.0,-4.921150479692101,0.19078785900072714
125,125,-1.1006159571497387,-0.1237129627834671,0.0,0.5666523220109296,0.13794762767283042
126,126,-1.0634752560041272,0.7179664225852568,0.0,-4.838669863485007,0.4786613980496133
127,127,-0.8872698725016803,0.4110370747778339,0.0,-5.015463836709964,0.24336899776952226
128,128,-0.3901190292882047,1.0874657161062544,0.0,0.3783744927550713,0.10839826649498163
129,129,-0.9552482403173608,-0.0229698339268323,0.0,-5.027357105106328,0.699527995066587
130,130,-0.5095879012470148,0.8798034200620981,0.0,-4.985600323951684,0.30548490254711613
131,131,0.3903026851682805,0.9074320619777476,0.0,-5.1354036781966474,0.6038260618334844
132,132,-0.7662725114278556,0.749294259145237,0.0,0.9952127132757563,0.8108497073082105
133,133,-0.2471598482818757,0.93523756961701,0.0,0.7758089114390115,0.8706557618910726
134,134,-1.0925056462723357,0.4641468576465421,0.0,-5.166203913935784,0.6463312963402725
135,135,-0.1454868181257782,1.0947109795416732,0.0,0.3002544048846981,0.9908347549447589
136,136,-0.9223824464959214,0.0479374069502893,0.0,-4.836802979936029,0.24476682073235267
137,137,0.8346445651828569,0.8801538525585845,0.0,-5.019132009902751,0.785283425125572
138,138,0.0598132932806692,0.8208834637804682,0.0,0.3938939995393348,0.40227354449957986
139,139,0.4905168611594442,0.7032736927695746,0.0,-4.898300260448578,0.7177039762194184
140,140,-1.039661942569741,0.4657957258070446,0.0,-4.998405963783658,0.13960345646198657
141,141,0.1700414581702838,0.9761117141886604,0.0,0.611475871386488,0.7124093779797163
142,142,0.3013394187228976,0.7152984642756088,0.0,-5.192280092016267,0.30402488191527843
143,143,-0.2532518429763662,0.8650826224945471,0.0,-5.071690073288919,0.32031062668063903
144,144,0.7746180505308384,0.5431827664195727,0.0,-4.794403657951315,0.5033150271046389
145,145,-1.051513673566067,0.0505055534480595,0.0,-4.968242629159024,0.33103826582653806
146,146,1.082349152597803,0.1607545946430034,0.0,-4.9808136670555605,0.5254800801703848
147,147,0.7879358626621533,0.7543911085504565,0.0,-5.004140085118403,0.9274111294245114
148,148,0.5634746366341012,0.8721759823902366,0.0,-5.024682836784798,0.0168462542628669
149,149,-1.016783140049319,0.4234232825897784,0.0,0.7940229108952666,0.7896516716640777
150,150,-0.2431283313627355,1.23769561517606,0.0,-4.818102040192601,0.3213074071694807
151,151,-0.912771314445878,0.2922639743917927,0.0,0.8643971201855278,4.938247564288757
152,152,-1.1915757408958902,0.6710324727423301,0.0,-5.027012584087342,0.45292461242892046
153,153,0.9803334237636296,0.6338402077430186,0.0,-4.987175094244196,0.09430756668277718
154,154,-0.181846046053394,1.09406360308391,0.0,-4.901015021032095,0.49581765649080056
155,155,-1.3024215032196285,0.3910026104786757,0.0,0.9290951502017708,0.9032782527453556
156,156,0.9391664706952818,0.6600469006851353,0.0,-5.0385597829749695,0.32710386075699494
157,157,-0.883770084673879,0.6845412693047417,0.0,-4.920668270369846,0.324380394704586
158,158,-0.2281815014480744,0.656006556466705,0.0,0.7996124233337469,0.13623299075886253
159,159,-0.9359026670600316,0.3787628264642596,0.0,0.2303181916882956,0.32253165302860964
160,160,0.9071839077097418,0.3005119413755434,0.0,-4.958990661169656,0.7818587089798047
161,161,-0.0549674138840125,0.6980033975027276,0.0,0.5211746900168904,0.876187120493639
162,162,0.0431830557639718,0.8914545785066379,0.0,-5.033994763473507,0.5854732831374287
163,163,0.091434307449887,0.8494747597988773,0.0,-5.064994913292256,0.6627124016450199
164,164,0.6008183968326682,1.0423583360479516,0.0,0.5445484134871543,0.015437696580043014
165,165,-0.9427105577368798,0.4950525216194023,0.0,-5.010372769382461,0.02778874251008101
166,166,-1.0564160043676918,0.8222867635767451,0.0,0.8113169009781702,0.6616247124578877
167,167,0.2178755658032113,0.7814363181131165,0.0,-5.050987659044213,0.8917774055066763
168,168,1.2391752559829143,-0.1133422471563823,0.0,-5.0124929835737495,0.5250291515523697
169,169,-0.9246983735295996,0.5022800318153521,0.0,0.09878812994263775,0.9141489291918619
170,170,-0.8566445964105008,0.6545214305491015,0.0,-4.996363421864978,0.2353194335839407
171,171,0.6629308019078168,0.2374912511300533,0.0,0.43883354720996537,0.6876205656696742
172,172,-1.352981862317202,0.0438509662809854,0.0,-4.9406662500026295,0.13931182271184128
173,173,0.46321540209062,0.7836344301055432,0.0,0.13821714098009874,0.16049963324534133
174,174,0.2477431797998101,0.8105373111339099,0.0,0.3607938538015386,0.031176471522786797
175,175,0.5061768520953805,1.0462029241661317,0.0,-4.9737666725963265,0.0735485583883938
176,176,0.2553066514728339,0.6965159504839896,0.0,-4.959288141044771,0.3974097186030381
177,177,-0.1763059410394603,0.9935556017070356,0.0,-4.973562297764243,0.9606034561741278
178,178,-0.9206957219937772,0.9084819035435864,0.0,0.0779634392844133,0.6132164417163788
179,179,0.4622905313001684,0.2948695642136783,0.0,0.059394709839732385,0.7193973436031409
180,180,-0.6632027317008417,0.6473065914551024,0.0,-5.096567799530724,0.28364795105843643
181,181,-0.806862556059653,1.278875234126452,0.0,-4.92971017203245,0.48328992883813215
182,182,-0.651790055011025,0.7784907335255457,0.0,-5.024929397666064,0.9835603208050983
183,183,1.0306800618265382,0.0636271098863168,0.0,0.4624207423350989,0.6532248613805377
184,184,-1.0393097632371389,-0.4606431081809915,0.0,0.8665507923052197,0.6470010759095124
185,185,0.4387793065429896,0.3374855920635072,0.0,0.3361076139451229,0.9091726173543047
186,186,-0.2666679756937908,1.3527994936747412,0.0,-4.915499991391517,0.8772719391069717
187,187,-0.7549871302170164,-0.1565118552770482,0.0,-5.091596761327203,0.2685454549119921
188,188,0.5152891708834955,0.7156847478299379,0.0,0.7662640316734114,0.22953231856587952
189,189,-0.1595021290875086,0.8081928396964981,0.0,-5.143865628074859,0.9407835916309794
190,190,0.6718094146508378,0.036691118853372,0.0,0.3794160967190743,0.2976833264197992
191,191,1.0586975563741574,0.507836795000137,0.0,-5.154195208127912,0.9038959440367387
192,192,-1.137223535935163,0.1812422620398633,0.0,0.03847500658781999,0.42028558475604316
193,193,0.9259330441129288,0.5534015801379517,0.0,-5.015006957531093,0.6011579656979635
194,194,0.0451898741180332,0.9546122892610722,0.0,0.20817029132316667,0.9082195647089321
195,195,-1.3610338595657343,0.3324787001279605,0.0,0.30426197145509914,0.3809439703501588
196,196,0.4799324765823375,0.5946887494108213,0.0,-4.949599101806426,0.11452114934445401
197,197,-0.8013263033765404,0.4978774462972408,0.0,0.5243348603084141,0.3451218539116915
198,198,-0.8559839330807556,0.7499379303893201,0.0,-4.812953209540693,0.5206817905980807
199,199,0.2408273615151725,0.756651123640881,0.0,-5.246139079055927,0.3749035549512666
200,200,0.9167610794551184,0.3535036513427822,0.0,0.9870718266841688,0.5810850807897683
201,201,1.0055332977267504,0.2311476565951509,0.0,-4.799456536158106,0.26342744871543966
202,202,0.8380310818695021,0.7205769703270513,0.0,-4.91228879111961,0.17196284743587875
203,203,0.7055406165579008,0.6726298897268835,0.0,0.3600366795967145,0.27155844262058815
204,204,-0.4503402211249552,0.6276716742998718,0.0,0.9404443474408779,0.2858330156667094
205,205,-1.0981452790075172,0.4568162881483149,0.0,0.905640326366214,0.05677678806025643
206,206,0.9738810440486516,0.7533935824130726,0.0,0.3102330359283004,0.011460120693987719
207,207,0.8811849143026944,0.3034093914662192,0.0,0.295308425235593,0.9414785718443913
208,208,0.8387318366227043,0.5873723906105823,0.0,0.8626767240874823,0.7343050633550661
209,209,0.8760780204932217,-0.1829369186991863,0.0,-5.110152319223525,0.9792560800603815
210,210,0.3505805046719391,1.0372060535919894,0.0,-4.889348975172091,0.5495944981651116
211,211,0.4833214913342049,0.5253340586682415,0.0,0.22309521087110196,4.9514654646146745
212,212,-0.8369720341427168,0.94762819183105,0.0,-5.045854178351084,0.3779195580499546
213,213,-0.2817116820145551,0.6221958958200925,0.0,0.3539358017487111,0.10492142253097092
214,214,-0.761705770554388,0.7951262845438215,0.0,-4.917731376621661,0.5510203974313908
215,215,-0.5407805253500161,0.6239046784666253,0.0,-4.860255028803436,0.7294746581468171
216,216,-0.4797106891463915,1.0014582577652411,0.0,-4.9800855590144115,0.4000840576204878
217,217,-0.6703461287275164,0.0026474525238197,0.0,-5.106053528983324,0.23639641238662001
218,218,0.9578895611818868,0.8469810018137153,0.0,0.2801785684726321,0.35533123588353965
219,219,0.6926124780962594,0.2544876927297483,0.0,0.996371005159345,0.4529427562104721
220,220,-0.9727732199953004,0.4601447965698659,0.0,0.27629541505403943,0.9955566781451026
221,221,-0.1901609375280668,1.0203065991518023,0.0,-4.987916114133597,0.2135288720923838
222,222,-0.9927901077273698,0.4322540096843167,0.0,0.9602243098491412,0.9671303003910353
223,223,-0.152099852008282,0.7568359543170632,0.0,0.2188993890767832,0.7764166218171843
224,224,-1.071658444795489,0.2431703113132328,0.0,-5.206293011070873,0.27194227728287534
225,225,-0.9041327518704512,0.5432725938022844,0.0,-4.936830381997413,0.007713771980893069
226,226,-0.5609504224872476,0.749333311391796,0.0,0.6836527580582529,0.5945829496480793
227,227,-1.2013036198252318,0.4515033385976774,0.0,-4.890049402229088,0.26762953043587634
228,228,-0.5330891913542453,0.8520146213674246,0.0,-4.983858426995725,0.7666563491742205
229,229,-1.368305161905209,0.1724769345284771,0.0,0.78335045540571,0.24067798175076094
230,230,0.0843498702049001,0.6831827061138168,0.0,0.770524332977588,0.8625289780397924
231,231,-0.2644186397704948,1.0403240100710092,0.0,-5.1187442528293,0.6283138759473444
232,232,-0.7336970644822571,0.6621931645386395,0.0,-4.995453996655256,0.5334938158460867
233,233,-0.0307874552280207,0.9899323691504516,0.0,0.46222263723134116,0.7622765885247517
234,234,0.4357726818560201,1.0858513998374886,0.0,-4.919126961348974,0.1391628899836237
235,235,0.8570871292161918,0.6214307480256107,0.0,-4.89645617531473,0.6326140448519046
236,236,-0.6848756047554116,0.1138231782995507,0.0,-4.888562037123265,0.6124425234887405
237,237,-0.7771891467640372,0.1435259235371787,0.0,-5.052877310585914,0.20547271494906139
238,238,0.92396520949485,0.6601550440593906,0.0,0.04914169164910864,0.7237209739932242
239,239,0.8088243314335188,0.4565581605814307,0.0,-5.023989217921927,0.7237633509262789
240,240,0.4077053398148665,1.131469796774711,0.0,-4.788575731377538,0.6318747484080741
241,241,0.8243485638955836,0.6520793048221991,0.0,-5.00666938972089,0.7910931370921441
242,242,-0.355912401702448,0.837460552741271,0.0,-4.881304931996639,0.8725871904024821
243,243,0.4346919656671694,1.057632300961027,0.0,-4.945242433715756,0.20563383889296483
244,244,-0.6991070852095949,0.9074052669338702,0.0,-5.060662935958832,0.07111845120783145
245,245,-0.9245552752410192,0.346906176150894,0.0,-4.919060465173158,0.9135736753895274
246,246,-0.3799437242638229,0.7123965217780115,0.0,0.23276902481223904,0.9015772546190383
247,247,1.0098378512336277,0.2670299604830944,0.0,-4.968644615210691,0.14655570949176722
248,248,-1.1737572455750982,0.4256359956270577,0.0,-4.831383741852194,0.9512782747083317
249,249,-0.1610816891118422,0.810821698669415,0.0,-4.9724592988243845,0.3359190529758681
250,250,-0.0213245632175207,0.9862727020632742,0.0,-5.095224274166368,0.6063339036375756
251,251,-0.7915255871086264,0.794731713521787,0.0,-5.036523635644602,0.24703384272160755
252,252,1.1086535800062978,-0.2983859299313712,0.0,-5.163131429185536,0.824067865124893
253,253,-1.3304139214480977,0.0166526152319358,0.0,-4.896906055273519,0.521021500003723
254,254,0.245147754156509,1.1292226017073723,0.0,-5.007558519767847,0.28915964711042197
255,255,-1.0059552416085498,0.058511154055076,0.0,-5.000779938770074,0.2347308601630944
256,256,0.4443442416795889,0.887260723471863,0.0,0.5746227091265113,0.9246571149347764
257,257,0.7590852274994215,0.719772685046602,0.0,-4.952261840308324,0.020838560439531695
258,258,-0.468898792352053,0.4459261338331043,0.0,-4.905488560887908,0.8413197039378776
259,259,-0.7108669650992565,0.4534471729014944,0.0,-5.032432309066857,0.9720974359942793
260,260,-0.2056166533956593,0.989336714036854,0.0,-5.006476399865764,0.6769140503232404
261,261,-0.3831856275704842,1.0347740551402935,0.0,-4.986629938755591,0.3014402657084404
262,262,0.9290225320970316,0.3520423880109382,0.0,0.049864481508256286,5.060105436015044
263,263,-0.623991519978214,0.6102598181999127,0.0,-5.009735593032676,0.8047152168214821
264,264,-1.014212204341896,0.2337392148449216,0.0,-5.060170877141817,0.8115947485187559
265,265,-1.3503417205786907,0.2836940868800974,0.0,0.31834188271898456,0.691819441417407
266,266,1.1779699272581416,0.1033692261444148,0.0,-5.036755032613523,0.6705960362484898
267,267,-0.7300049806777992,0.5514122698084374,0.0,-5.107901216077464,0.6857478928303604
268,268,0.8903884822042811,0.2939310284711025,0.0,0.7613752366977936,0.6018720783528251
269,269,0.2440560016187462,0.5028332912100762,0.0,0.5631561479177921,0.7977528418278965
270,270,-0.8477301718836016,0.6702518701073297,0.0,-4.858261494128467,0.024002634592707572
271,271,-0.6180485278299286,0.6226140256154895,0.0,-4.9472583079837715,0.05856677122433862
272,272,1.22547845535543,0.2326675086274222,0.0,-4.868021193718832,0.05770652010367838
273,273,0.6141652695738482,0.4963192550918184,0.0,-4.86505477464658,0.47590234393659536
274,274,-0.0979514172540172,1.2448409512381369,0.0,-5.154775153231759,0.8152017025562225
275,275,0.0257909743707535,0.9959812494146028,0.0,0.9311721973219749,0.7020151664041493
276,276,-0.5256251580194937,0.8548785346718824,0.0,-4.861475799929063,0.2893122773986788
277,277,1.3714753671839417,0.1726630621873174,0.0,-5.11960925724883,0.34781156230936383
278,278,1.0457002484576137,0.1288957081215184,0.0,-4.785602719403475,0.9759381297780038
279,279,1.0444405404627617,0.2610805291873934,0.0,-5.013883937321837,0.24225902642994768
280,280,-0.7431653444068246,-0.0879359011051716,0.0,-4.982024434214453,0.7679043070644415
281,281,-1.148097988865619,0.4988809775509994,0.0,0.09359537976023813,0.871176095925209
282,282,-0.431142228640427,1.1035216950532851,0.0,0.42755474996112464,0.3301994134804005
283,283,0.5706680805104579,0.4574156016185946,0.0,-4.994455059293501,0.15284054457926122
284,284,0.7128121025253261,0.9009940055496206,0.0,-5.108902467176204,0.7076710433494529
285,285,0.6893428700334274,1.2236010173584282,0.0,-4.980613445608445,0.3617242561629581
286,286,0.9154159518449037,0.1793398454343631,0.0,0.5313290205471888,4.892531784201928
287,287,0.3422949814060576,1.0031554974881725,0.0,-4.838656737058801,0.005480951609258544
288,288,0.1059395371553786,0.9950768392200972,0.0,0.9824723237704902,0.3666745148509777
289,289,-0.4456327412401962,0.6170262754487277,0.0,0.419642941279847,4.997210149088406
290,290,0.5295979271835585,0.3462142525435099,0.0,-4.995885446446243,0.012328324755571107
291,291,-1.0498130034869932,0.2776005479868053,0.0,-5.100834109982276,0.34514533044186657
292,292,0.7787806514712435,0.3683677452431378,0.0,-5.003993983876981,0.06553618447897724
293,293,-0.8834296668645606,0.6026250142356266,0.0,-4.932562717885364,0.937922419516019
294,294,-1.0815691254070627,0.4768746271582507,0.0,0.628914833469632,0.46691217715939626
295,295,-0.2662673278635634,0.6937790461000439,0.0,-4.902430067501194,0.7067700881757579
296,296,0.4760341467794292,0.8661118512099835,0.0,-5.119727783397942,0.4289405522305946
297,297,0.583940498821423,-0.0404248903920625,0.0,0.08644824380284233,0.17310199035504492
298,298,-0.6137024977671495,0.8639476830221153,0.0,0.44527708055927595,0.8364230609680652
299,299,-0.9417605002314606,0.3428978611042466,0.0,0.8963668199922361,0.8756260921463275
300,300,1.8098268618514368,0.3152378706414814,1.0,0.07867195828617413,5.071097866119687
301,301,1.593546506113792,-0.0993681099555028,1.0,0.9083092356972432,0.9069115267808971
302,302,0.7738598811008681,-0.5464350063097587,1.0,0.541615455127971,5.129080765442625
303,303,0.4597603214436218,0.3179821929762493,1.0,0.2028649470535665,0.6948257800280023
304,304,0.0925638654394218,0.036359161855811,1.0,0.053224565208463526,4.959478664388477
305,305,0.3467510462340276,0.3208082355507228,1.0,0.798619255692634,5.09023605768755
306,306,1.3515334643149068,-0.3456164119237243,1.0,-5.066512733548129,0.6325304446977256
307,307,0.5106186393836525,-0.4798843169093904,1.0,0.8074211524040857,4.9267214167934705
308,308,1.677390936524768,-0.1815405873248623,1.0,0.9074585734746455,4.784662918893072
309,309,1.6880940957795096,-0.3958112797766544,1.0,0.1277174307472545,5.174350801789994
310,310,0.7968742528078129,-0.3060532398730614,1.0,0.10018951760864103,0.8385138803326782
311,311,0.0386505732564246,-0.2067427139185851,1.0,0.951605755064394,0.7201282786998305
312,312,1.4964257493365225,-0.2511871251015963,1.0,0.14253781967462675,5.013857281820359
313,313,2.0438279860071957,0.2008298324234028,1.0,0.7932598699020611,0.3270937908407836
314,314,1.4404681614651822,-0.5933161190072888,1.0,0.5641399835966702,4.940546370121881
